"gsis_id","PlayerName","PlayerPosition","posteam","season","Targets","Reception","Air_Yards","Receiving_Yards","Receiving_TDs","Target_Share","Air_Yards_MS","WOPR","aDoT","Team_Pass_Attempts","Team_Air_Yards","FP","NYFP","n","NY_n","Targetspgame","NY_Targetspgame","Receptionspgame","NY_Receptionspgame","Air_Yardspgame","NY_Air_Yardspgame","NY_Air_Yards_MS","Receiving_Yardspgame","NY_Receiving_Yardspgame","Receiving_TDspgame","NY_Receiving_TDspgame","NY_Target_Share","NY_WOPR","NY_Air_Yards","NY_Targets","NY_adot","Team_PApgame","NY_Team_PApgame","Team_AYpgame","NY_Team_AYpgame","NY_TPA_Input","NY_TAY_Input","NY_TS_Input","NY_TS_Input_D"
"00-0034928","Steven Sims","WR","WAS",2020,37,27,262,265,1,0.0816777041942605,0.0975428145941921,0.190796526507325,7.08108108108108,453,2686,61.3,NA,11,NA,3.36363636363636,NA,2.45454545454545,NA,23.8181818181818,NA,NA,24.0909090909091,NA,0.0909090909090909,NA,NA,NA,NA,NA,NA,41.1818181818182,NA,244.181818181818,NA,NA,NA,NA,"Same"
"00-0034960","Jakobi Meyers","WR","NE",2020,81,59,826,729,0,0.22752808988764,0.3557278208441,0.590301609422331,10.1975308641975,356,2322,142.52,NA,12,NA,6.75,NA,4.91666666666667,NA,68.8333333333333,NA,NA,60.75,NA,0,NA,NA,NA,NA,NA,NA,29.6666666666667,NA,193.5,NA,NA,NA,NA,"Same"
"00-0034983","Hunter Renfrow","WR","LV",2020,77,56,547,656,2,0.132987910189983,0.121772039180766,0.28472229271151,7.1038961038961,579,4492,133.6,NA,16,NA,4.8125,NA,3.5,NA,34.1875,NA,NA,41,NA,0.125,NA,NA,NA,NA,NA,NA,36.1875,NA,280.75,NA,NA,NA,NA,"Same"
"00-0035006","Olabisi Johnson","WR","MIN",2020,19,14,215,189,0,0.0673758865248227,0.0959393128067827,0.168221348751982,11.3157894736842,282,2241,32.9,NA,8,NA,2.375,NA,1.75,NA,26.875,NA,NA,23.625,NA,0,NA,NA,NA,NA,NA,NA,35.25,NA,280.125,NA,NA,NA,NA,"Same"
"00-0035021","Ashton Dulin","WR","IND",2020,6,3,31,53,0,0.0265486725663717,0.0195707070707071,0.0535225037990525,5.16666666666667,226,1584,9.4,NA,7,NA,0.857142857142857,NA,0.428571428571429,NA,4.42857142857143,NA,NA,7.57142857142857,NA,0,NA,NA,NA,NA,NA,NA,32.2857142857143,NA,226.285714285714,NA,NA,NA,NA,"Same"
"00-0035022","Penny Hart","WR","SEA",2020,1,1,-1,3,0,0.0303030303030303,-0.00440528634361234,0.0423708450140168,-1,33,227,3.2,NA,1,NA,1,NA,1,NA,-1,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,33,NA,227,NA,NA,NA,NA,"Same"
"00-0035140","Mecole Hardman","WR","KC",2020,62,41,660,560,4,0.0948012232415902,0.129513343799058,0.232861175521726,10.6451612903226,654,5096,124.1,NA,16,NA,3.875,NA,2.5625,NA,41.25,NA,NA,35,NA,0.25,NA,NA,NA,NA,NA,NA,40.875,NA,318.5,NA,NA,NA,NA,"Same"
"00-0035181","Darrius Shepherd","WR","GB",2020,8,5,120,46,0,0.0372093023255814,0.0719856028794241,0.106203875503969,15,215,1667,9.6,NA,6,NA,1.33333333333333,NA,0.833333333333333,NA,20,NA,NA,7.66666666666667,NA,0,NA,NA,NA,NA,NA,NA,35.8333333333333,NA,277.833333333333,NA,NA,NA,NA,"Same"
"00-0035208","Olamide Zaccheaus","WR","ATL",2020,32,20,440,274,1,0.0869565217391304,0.148448043184885,0.234348412838115,13.75,368,2964,53.4,NA,9,NA,3.55555555555556,NA,2.22222222222222,NA,48.8888888888889,NA,NA,30.4444444444444,NA,0.111111111111111,NA,NA,NA,NA,NA,NA,40.8888888888889,NA,329.333333333333,NA,NA,NA,NA,"Same"
"00-0035215","Deonte Harris","WR","NO",2020,25,20,101,186,1,0.0825082508250825,0.0656697009102731,0.169731166874815,4.04,303,1538,49.7,NA,9,NA,2.77777777777778,NA,2.22222222222222,NA,11.2222222222222,NA,NA,20.6666666666667,NA,0.111111111111111,NA,NA,NA,NA,NA,NA,33.6666666666667,NA,170.888888888889,NA,NA,NA,NA,"Same"
"00-0035216","Diontae Johnson","WR","PIT",2020,144,88,1140,923,7,0.223255813953488,0.254464285714286,0.513008720930233,7.91666666666667,645,4480,223.8,NA,15,NA,9.6,NA,5.86666666666667,NA,76,NA,NA,61.5333333333333,NA,0.466666666666667,NA,NA,NA,NA,NA,NA,43,NA,298.666666666667,NA,NA,NA,NA,"Same"
"00-0035246","J.J. Arcega-Whiteside","WR","PHI",2020,8,4,121,85,0,0.0377358490566038,0.0682074408117249,0.104348982153113,15.125,212,1774,12.5,NA,5,NA,1.6,NA,0.8,NA,24.2,NA,NA,17,NA,0,NA,NA,NA,NA,NA,NA,42.4,NA,354.8,NA,NA,NA,NA,"Same"
"00-0035287","KeeSean Johnson","WR","ARI",2020,23,15,250,173,0,0.0744336569579288,0.108178277801817,0.187375279898165,10.8695652173913,309,2311,32.3,NA,8,NA,2.875,NA,1.875,NA,31.25,NA,NA,21.625,NA,0,NA,NA,NA,NA,NA,NA,38.625,NA,288.875,NA,NA,NA,NA,"Same"
"00-0035298","Scott Miller","WR","TB",2020,53,33,840,501,3,0.0954954954954955,0.173769135291684,0.264881637947422,15.8490566037736,555,4834,102.5,NA,14,NA,3.78571428571429,NA,2.35714285714286,NA,60,NA,NA,35.7857142857143,NA,0.214285714285714,NA,NA,NA,NA,NA,NA,39.6428571428571,NA,345.285714285714,NA,NA,NA,NA,"Same"
"00-0035313","Terry Godwin","WR","JAX",2020,6,3,70,32,0,0.0697674418604651,0.139442231075697,0.202260724543686,11.6666666666667,86,502,6.5,NA,2,NA,3,NA,1.5,NA,35,NA,NA,16,NA,0,NA,NA,NA,NA,NA,NA,43,NA,251,NA,NA,NA,NA,"Same"
"00-0035341","Trenton Irwin","WR","CIN",2020,2,1,12,5,0,0.0526315789473684,0.0364741641337386,0.10447928331467,6,38,329,1.5,NA,1,NA,2,NA,1,NA,12,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA,38,NA,329,NA,NA,NA,NA,"Same"
"00-0035350","Preston Williams","WR","MIA",2020,35,18,508,288,4,0.133079847908745,0.26963906581741,0.388367117935305,14.5142857142857,263,1884,70.8,NA,8,NA,4.375,NA,2.25,NA,63.5,NA,NA,36,NA,0.5,NA,NA,NA,NA,NA,NA,32.875,NA,235.5,NA,NA,NA,NA,"Same"
"00-0035406","Lil'Jordan Humphrey","WR","NO",2020,5,3,53,46,1,0.072463768115942,0.112050739957717,0.187131170144315,10.6,69,473,13.6,NA,2,NA,2.5,NA,1.5,NA,26.5,NA,NA,23,NA,0.5,NA,NA,NA,NA,NA,NA,34.5,NA,236.5,NA,NA,NA,NA,"Same"
"00-0035414","Jalen Guyton","WR","LAC",2020,55,28,895,511,3,0.0832072617246596,0.189498200296422,0.257459632794485,16.2727272727273,661,4723,97.1,NA,16,NA,3.4375,NA,1.75,NA,55.9375,NA,NA,31.9375,NA,0.1875,NA,NA,NA,NA,NA,NA,41.3125,NA,295.1875,NA,NA,NA,NA,"Same"
"00-0035457","Tyron Johnson","WR","LAC",2020,26,20,534,398,3,0.0561555075593952,0.162606577344702,0.198057865480384,20.5384615384615,463,3284,79.5,NA,11,NA,2.36363636363636,NA,1.81818181818182,NA,48.5454545454545,NA,NA,36.1818181818182,NA,0.272727272727273,NA,NA,NA,NA,NA,NA,42.0909090909091,NA,298.545454545455,NA,NA,NA,NA,"Same"
"00-0035480","Malik Taylor","WR","GB",2020,6,5,40,66,1,0.0275229357798165,0.0229489386115892,0.0573486606978372,6.66666666666667,218,1743,18.5,NA,6,NA,1,NA,0.833333333333333,NA,6.66666666666667,NA,NA,11,NA,0.166666666666667,NA,NA,NA,NA,NA,NA,36.3333333333333,NA,290.5,NA,NA,NA,NA,"Same"
"00-0035510","Jeff Smith","WR","NYJ",2020,37,17,468,167,0,0.130742049469965,0.191411042944785,0.330100804266297,12.6486486486486,283,2445,33.7,NA,8,NA,4.625,NA,2.125,NA,58.5,NA,NA,20.875,NA,0,NA,NA,NA,NA,NA,NA,35.375,NA,305.625,NA,NA,NA,NA,"Same"
"00-0035527","Andy Isabella","WR","ARI",2020,35,21,394,224,2,0.0866336633663366,0.127343244990304,0.219090766542718,11.2571428571429,404,3094,54.8,NA,11,NA,3.18181818181818,NA,1.90909090909091,NA,35.8181818181818,NA,NA,20.3636363636364,NA,0.181818181818182,NA,NA,NA,NA,NA,NA,36.7272727272727,NA,281.272727272727,NA,NA,NA,NA,"Same"
"00-0035535","Darius Slayton","WR","NYG",2020,96,50,1303,751,3,0.169312169312169,0.326484590328239,0.482507467198021,13.5729166666667,567,3991,143,NA,16,NA,6,NA,3.125,NA,81.4375,NA,NA,46.9375,NA,0.1875,NA,NA,NA,NA,NA,NA,35.4375,NA,249.4375,NA,NA,NA,NA,"Same"
"00-0035590","Riley Ridley","WR","CHI",2020,4,4,36,39,0,0.0384615384615385,0.05,0.0926923076923077,9,104,720,7.9,NA,2,NA,2,NA,2,NA,18,NA,NA,19.5,NA,0,NA,NA,NA,NA,NA,NA,52,NA,360,NA,NA,NA,NA,"Same"
"00-0035592","Travis Fulgham","WR","PHI",2020,67,38,803,539,4,0.136734693877551,0.20125313283208,0.345979233798783,11.9850746268657,490,3990,115.9,NA,12,NA,5.58333333333333,NA,3.16666666666667,NA,66.9166666666667,NA,NA,44.9166666666667,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,40.8333333333333,NA,332.5,NA,NA,NA,NA,"Same"
"00-0035624","N'Keal Harry","WR","NE",2020,57,33,457,309,2,0.143939393939394,0.185395537525355,0.345685967176839,8.01754385964912,396,2465,75.9,NA,13,NA,4.38461538461539,NA,2.53846153846154,NA,35.1538461538462,NA,NA,23.7692307692308,NA,0.153846153846154,NA,NA,NA,NA,NA,NA,30.4615384615385,NA,189.615384615385,NA,NA,NA,NA,"Same"
"00-0035639","Parris Campbell","WR","IND",2020,9,6,107,71,0,0.121621621621622,0.210629921259843,0.329873377314322,11.8888888888889,74,508,14.7,NA,2,NA,4.5,NA,3,NA,53.5,NA,NA,35.5,NA,0,NA,NA,NA,NA,NA,NA,37,NA,254,NA,NA,NA,NA,"Same"
"00-0035640","DK Metcalf","WR","SEA",2020,129,83,1768,1303,10,0.211129296235679,0.365742656185354,0.572713803683266,13.7054263565891,611,4834,273.3,NA,16,NA,8.0625,NA,5.1875,NA,110.5,NA,NA,81.4375,NA,0.625,NA,NA,NA,NA,NA,NA,38.1875,NA,302.125,NA,NA,NA,NA,"Same"
"00-0035645","Gunner Olszewski","WR","NE",2020,5,5,27,62,1,0.0279329608938547,0.0229982964224872,0.0579982488365232,5.4,179,1174,19.5,NA,6,NA,0.833333333333333,NA,0.833333333333333,NA,4.5,NA,NA,10.3333333333333,NA,0.166666666666667,NA,NA,NA,NA,NA,NA,29.8333333333333,NA,195.666666666667,NA,NA,NA,NA,"Same"
"00-0035659","Terry McLaurin","WR","WAS",2020,134,87,1300,1118,4,0.222961730449251,0.403601366035393,0.616963551898652,9.70149253731343,601,3221,225.8,NA,15,NA,8.93333333333333,NA,5.8,NA,86.6666666666667,NA,NA,74.5333333333333,NA,0.266666666666667,NA,NA,NA,NA,NA,NA,40.0666666666667,NA,214.733333333333,NA,NA,NA,NA,"Same"
"00-0035662","Marquise Brown","WR","BAL",2020,100,58,1291,769,8,0.228310502283105,0.366657199659188,0.599125793186089,12.91,438,3521,183,NA,16,NA,6.25,NA,3.625,NA,80.6875,NA,NA,48.0625,NA,0.5,NA,NA,NA,NA,NA,NA,27.375,NA,220.0625,NA,NA,NA,NA,"Same"
"00-0035676","A.J. Brown","WR","TEN",2020,106,70,1150,1075,11,0.237668161434978,0.328102710413695,0.586174139442053,10.8490566037736,446,3505,243.5,NA,14,NA,7.57142857142857,NA,5,NA,82.1428571428571,NA,NA,76.7857142857143,NA,0.785714285714286,NA,NA,NA,NA,NA,NA,31.8571428571429,NA,250.357142857143,NA,NA,NA,NA,"Same"
"00-0035703","Miles Boykin","WR","BAL",2020,33,19,383,266,4,0.094017094017094,0.134954193093728,0.235493576191251,11.6060606060606,351,2838,69.6,NA,13,NA,2.53846153846154,NA,1.46153846153846,NA,29.4615384615385,NA,NA,20.4615384615385,NA,0.307692307692308,NA,NA,NA,NA,NA,NA,27,NA,218.307692307692,NA,NA,NA,NA,"Same"
"00-0035719","Deebo Samuel","WR","SF",2020,44,33,97,391,1,0.160583941605839,0.0611601513240857,0.283688018335619,2.20454545454545,274,1586,80.7,NA,7,NA,6.28571428571429,NA,4.71428571428571,NA,13.8571428571429,NA,NA,55.8571428571429,NA,0.142857142857143,NA,NA,NA,NA,NA,NA,39.1428571428571,NA,226.571428571429,NA,NA,NA,NA,"Same"
"00-0035848","DeMichael Harris","WR","IND",2020,10,10,16,79,0,0.04,0.0100439422473321,0.0670307595731325,1.6,250,1593,22.5,NA,6,NA,1.66666666666667,NA,1.66666666666667,NA,2.66666666666667,NA,NA,13.1666666666667,NA,0,NA,NA,NA,NA,NA,NA,41.6666666666667,NA,265.5,NA,NA,NA,NA,"Same"
"00-0035864","Kendall Hinton","WR","DEN",2020,0,0,0,0,0,0,0,0,NA,10,134,-0.78,NA,1,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,10,NA,134,NA,NA,NA,NA,"Same"
"00-0035869","Austin Mack","WR","NYG",2020,11,7,91,91,0,0.0670731707317073,0.0732689210950081,0.151898000864067,8.27272727272727,164,1242,16.1,NA,5,NA,2.2,NA,1.4,NA,18.2,NA,NA,18.2,NA,0,NA,NA,NA,NA,NA,NA,32.8,NA,248.4,NA,NA,NA,NA,"Same"
"00-0036040","Juwan Johnson","WR","NO",2020,10,4,73,39,0,0.0549450549450549,0.0621276595744681,0.12590694411971,7.3,182,1175,7.9,NA,5,NA,2,NA,0.8,NA,14.6,NA,NA,7.8,NA,0,NA,NA,NA,NA,NA,NA,36.4,NA,235,NA,NA,NA,NA,"Same"
"00-0036100","Isaiah Zuber","WR","NE",2020,2,2,-1,29,0,0.015748031496063,-0.0013986013986014,0.0226430262650735,-0.5,127,715,7,NA,4,NA,0.5,NA,0.5,NA,-0.25,NA,NA,7.25,NA,0,NA,NA,NA,NA,NA,NA,31.75,NA,178.75,NA,NA,NA,NA,"Same"
"00-0036110","Ja'Marcus Bradley","WR","CLE",2020,11,5,126,60,0,0.192982456140351,0.305825242718447,0.503551354113439,11.4545454545455,57,412,11,NA,1,NA,11,NA,5,NA,126,NA,NA,60,NA,0,NA,NA,NA,NA,NA,NA,57,NA,412,NA,NA,NA,NA,"Same"
"00-0036133","James Proche","WR","BAL",2020,3,1,12,14,0,0.036144578313253,0.0182926829268293,0.06702174551866,4,83,656,2.4,NA,3,NA,1,NA,0.333333333333333,NA,4,NA,NA,4.66666666666667,NA,0,NA,NA,NA,NA,NA,NA,27.6666666666667,NA,218.666666666667,NA,NA,NA,NA,"Same"
"00-0036142","Isaiah Wright","WR","WAS",2020,35,27,136,197,0,0.0717213114754098,0.0492396813902969,0.142049744186323,3.88571428571429,488,2762,48.3,NA,11,NA,3.18181818181818,NA,2.45454545454545,NA,12.3636363636364,NA,NA,17.9090909090909,NA,0,NA,NA,NA,NA,NA,NA,44.3636363636364,NA,251.090909090909,NA,NA,NA,NA,"Same"
"00-0036145","Lawrence Cager","WR","NYJ",2020,6,2,84,35,0,0.0740740740740741,0.135265700483092,0.205797101449275,14,81,621,5.5,NA,2,NA,3,NA,1,NA,42,NA,NA,17.5,NA,0,NA,NA,NA,NA,NA,NA,40.5,NA,310.5,NA,NA,NA,NA,"Same"
"00-0036182","Nick Westbrook-Ikhine","WR","TEN",2020,8,3,82,33,0,0.037914691943128,0.0495169082125604,0.0915338736634842,10.25,211,1656,6.3,NA,7,NA,1.14285714285714,NA,0.428571428571429,NA,11.7142857142857,NA,NA,4.71428571428571,NA,0,NA,NA,NA,NA,NA,NA,30.1428571428571,NA,236.571428571429,NA,NA,NA,NA,"Same"
"00-0036196","Gabriel Davis","WR","BUF",2020,62,35,945,599,7,0.0995184590690209,0.184102863822326,0.27814969327916,15.241935483871,623,5133,136.9,NA,16,NA,3.875,NA,2.1875,NA,59.0625,NA,NA,37.4375,NA,0.4375,NA,NA,NA,NA,NA,NA,38.9375,NA,320.8125,NA,NA,NA,NA,"Same"
"00-0036219","Marquez Callaway","WR","NO",2020,27,21,226,213,0,0.126760563380282,0.164244186046512,0.305111775302981,8.37037037037037,213,1376,42.3,NA,6,NA,4.5,NA,3.5,NA,37.6666666666667,NA,NA,35.5,NA,0,NA,NA,NA,NA,NA,NA,35.5,NA,229.333333333333,NA,NA,NA,NA,"Same"
"00-0036233","Donovan Peoples-Jones","WR","CLE",2020,20,14,344,304,2,0.087719298245614,0.197021764032073,0.269494182190872,17.2,228,1746,56.4,NA,7,NA,2.85714285714286,NA,2,NA,49.1428571428571,NA,NA,43.4285714285714,NA,0.285714285714286,NA,NA,NA,NA,NA,NA,32.5714285714286,NA,249.428571428571,NA,NA,NA,NA,"Same"
"00-0036247","Freddie Swain","WR","SEA",2020,21,13,225,159,2,0.0445859872611465,0.0588851086103114,0.108098556918938,10.7142857142857,471,3821,40.9,NA,12,NA,1.75,NA,1.08333333333333,NA,18.75,NA,NA,13.25,NA,0.166666666666667,NA,NA,NA,NA,NA,NA,39.25,NA,318.416666666667,NA,NA,NA,NA,"Same"
"00-0036252","Michael Pittman","WR","IND",2020,61,40,510,503,1,0.131465517241379,0.16304347826087,0.311328710644678,8.36065573770492,464,3128,98.9,NA,13,NA,4.69230769230769,NA,3.07692307692308,NA,39.2307692307692,NA,NA,38.6923076923077,NA,0.0769230769230769,NA,NA,NA,NA,NA,NA,35.6923076923077,NA,240.615384615385,NA,NA,NA,NA,"Same"
"00-0036254","Collin Johnson","WR","JAX",2020,31,18,375,272,2,0.0757946210268949,0.122950819672131,0.199757505310834,12.0967741935484,409,3050,57.2,NA,10,NA,3.1,NA,1.8,NA,37.5,NA,NA,27.2,NA,0.2,NA,NA,NA,NA,NA,NA,40.9,NA,305,NA,NA,NA,NA,"Same"
"00-0036255","Denzel Mims","WR","NYJ",2020,44,23,675,357,0,0.158273381294964,0.298540468819107,0.446388400115821,15.3409090909091,278,2261,58.7,NA,9,NA,4.88888888888889,NA,2.55555555555556,NA,75,NA,NA,39.6666666666667,NA,0,NA,NA,NA,NA,NA,NA,30.8888888888889,NA,251.222222222222,NA,NA,NA,NA,"Same"
"00-0036261","Brandon Aiyuk","WR","SF",2020,96,60,902,732,5,0.208695652173913,0.314724354501047,0.533350526411602,9.39583333333333,460,2866,182.9,NA,12,NA,8,NA,5,NA,75.1666666666667,NA,NA,61,NA,0.416666666666667,NA,NA,NA,NA,NA,NA,38.3333333333333,NA,238.833333333333,NA,NA,NA,NA,"Same"
"00-0036268","Laviska Shenault","WR","JAX",2020,79,58,493,600,5,0.135506003430532,0.11451800232288,0.283421606771814,6.24050632911392,583,4305,157.1,NA,14,NA,5.64285714285714,NA,4.14285714285714,NA,35.2142857142857,NA,NA,42.8571428571429,NA,0.357142857142857,NA,NA,NA,NA,NA,NA,41.6428571428571,NA,307.5,NA,NA,NA,NA,"Same"
"00-0036271","Quez Watkins","WR","PHI",2020,13,7,123,106,1,0.0822784810126582,0.0943251533742331,0.189445328880951,9.46153846153846,158,1304,23.6,NA,4,NA,3.25,NA,1.75,NA,30.75,NA,NA,26.5,NA,0.25,NA,NA,NA,NA,NA,NA,39.5,NA,326,NA,NA,NA,NA,"Same"
"00-0036277","Quintez Cephus","WR","DET",2020,35,20,509,349,2,0.0797266514806378,0.148310023310023,0.223406993537973,14.5428571428571,439,3432,66.9,NA,11,NA,3.18181818181818,NA,1.81818181818182,NA,46.2727272727273,NA,NA,31.7272727272727,NA,0.181818181818182,NA,NA,NA,NA,NA,NA,39.9090909090909,NA,312,NA,NA,NA,NA,"Same"
"00-0036309","Darnell Mooney","WR","CHI",2020,98,61,1128,631,4,0.150769230769231,0.231622176591376,0.388289369767809,11.5102040816327,650,4870,150.1,NA,16,NA,6.125,NA,3.8125,NA,70.5,NA,NA,39.4375,NA,0.25,NA,NA,NA,NA,NA,NA,40.625,NA,304.375,NA,NA,NA,NA,"Same"
"00-0036322","Justin Jefferson","WR","MIN",2020,125,88,1430,1400,7,0.225225225225225,0.348525469168901,0.581805666256068,11.44,555,4103,270.2,NA,16,NA,7.8125,NA,5.5,NA,89.375,NA,NA,87.5,NA,0.4375,NA,NA,NA,NA,NA,NA,34.6875,NA,256.4375,NA,NA,NA,NA,"Same"
"00-0036326","Chase Claypool","WR","PIT",2020,109,62,1438,859,9,0.162686567164179,0.309114359415305,0.460409902336982,13.1926605504587,670,4652,215.5,NA,16,NA,6.8125,NA,3.875,NA,89.875,NA,NA,53.6875,NA,0.5625,NA,NA,NA,NA,NA,NA,41.875,NA,290.75,NA,NA,NA,NA,"Same"
"00-0036331","Devin Duvernay","WR","BAL",2020,26,20,161,201,0,0.0673575129533679,0.0529431108188096,0.138096447003219,6.19230769230769,386,3041,47.1,NA,14,NA,1.85714285714286,NA,1.42857142857143,NA,11.5,NA,NA,14.3571428571429,NA,0,NA,NA,NA,NA,NA,NA,27.5714285714286,NA,217.214285714286,NA,NA,NA,NA,"Same"
"00-0036340","Antonio Gandy-Golden","WR","WAS",2020,7,1,79,3,0,0.0406976744186047,0.0625990491283677,0.104865846017764,11.2857142857143,172,1262,3.5,NA,4,NA,1.75,NA,0.25,NA,19.75,NA,NA,0.75,NA,0,NA,NA,NA,NA,NA,NA,43,NA,315.5,NA,NA,NA,NA,"Same"
"00-0036357","Henry Ruggs","WR","LV",2020,43,26,748,452,2,0.0924731182795699,0.203925845147219,0.281457769022408,17.3953488372093,465,3668,88.1,NA,13,NA,3.30769230769231,NA,2,NA,57.5384615384615,NA,NA,34.7692307692308,NA,0.153846153846154,NA,NA,NA,NA,NA,NA,35.7692307692308,NA,282.153846153846,NA,NA,NA,NA,"Same"
"00-0036358","CeeDee Lamb","WR","DAL",2020,111,74,1031,935,5,0.162518301610542,0.217144060657119,0.395778294875796,9.28828828828829,683,4748,211.7,NA,16,NA,6.9375,NA,4.625,NA,64.4375,NA,NA,58.4375,NA,0.3125,NA,NA,NA,NA,NA,NA,42.6875,NA,296.75,NA,NA,NA,NA,"Same"
"00-0036365","Bryan Edwards","WR","LV",2020,15,11,127,193,1,0.0451807228915663,0.0491676345334882,0.102188428510791,8.46666666666667,332,2583,36.3,NA,9,NA,1.66666666666667,NA,1.22222222222222,NA,14.1111111111111,NA,NA,21.4444444444444,NA,0.111111111111111,NA,NA,NA,NA,NA,NA,36.8888888888889,NA,287,NA,NA,NA,NA,"Same"
"00-0036377","Joe Reed","WR","LAC",2020,1,0,-9,0,0,0.00806451612903226,-0.00923076923076923,0.00563523573200992,-9,124,975,8.9,NA,3,NA,0.333333333333333,NA,0,NA,-3,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,41.3333333333333,NA,325,NA,NA,NA,NA,"Same"
"00-0036382","K.J. Hill","WR","LAC",2020,11,7,79,73,0,0.0495495495495495,0.0492518703241895,0.108800633551257,7.18181818181818,222,1604,14.3,NA,5,NA,2.2,NA,1.4,NA,15.8,NA,NA,14.6,NA,0,NA,NA,NA,NA,NA,NA,44.4,NA,320.8,NA,NA,NA,NA,"Same"
"00-0036387","Jalen Reagor","WR","PHI",2020,54,31,687,396,1,0.120267260579065,0.191364902506964,0.314356322623472,12.7222222222222,449,3590,79.2,NA,11,NA,4.90909090909091,NA,2.81818181818182,NA,62.4545454545455,NA,NA,36,NA,0.0909090909090909,NA,NA,NA,NA,NA,NA,40.8181818181818,NA,326.363636363636,NA,NA,NA,NA,"Same"
"00-0036398","John Hightower","WR","PHI",2020,29,10,655,167,0,0.069377990430622,0.191073512252042,0.237818444222362,22.5862068965517,418,3428,26.7,NA,10,NA,2.9,NA,1,NA,65.5,NA,NA,16.7,NA,0,NA,NA,NA,NA,NA,NA,41.8,NA,342.8,NA,NA,NA,NA,"Same"
"00-0036407","Jerry Jeudy","WR","DEN",2020,113,52,1529,856,3,0.191850594227504,0.304036587790813,0.500601502794826,13.5309734513274,589,5029,155.6,NA,16,NA,7.0625,NA,3.25,NA,95.5625,NA,NA,53.5,NA,0.1875,NA,NA,NA,NA,NA,NA,36.8125,NA,314.3125,NA,NA,NA,NA,"Same"
"00-0036410","Tee Higgins","WR","CIN",2020,108,67,1241,908,6,0.183050847457627,0.279504504504504,0.470229424339594,11.4907407407407,590,4440,196.6,NA,15,NA,7.2,NA,4.46666666666667,NA,82.7333333333333,NA,NA,60.5333333333333,NA,0.4,NA,NA,NA,NA,NA,NA,39.3333333333333,NA,296,NA,NA,NA,NA,"Same"
"00-0036412","K.J. Hamler","WR","DEN",2020,56,30,595,381,3,0.12280701754386,0.159090909090909,0.295574162679426,10.625,456,3740,90.1,NA,12,NA,4.66666666666667,NA,2.5,NA,49.5833333333333,NA,NA,31.75,NA,0.25,NA,NA,NA,NA,NA,NA,38,NA,311.666666666667,NA,NA,NA,NA,"Same"
"00-0036415","Van Jefferson","WR","LA",2020,31,19,351,220,1,0.0590476190476191,0.103876886652856,0.161285249228428,11.3225806451613,525,3379,46.9,NA,13,NA,2.38461538461538,NA,1.46153846153846,NA,27,NA,NA,16.9230769230769,NA,0.0769230769230769,NA,NA,NA,NA,NA,NA,40.3846153846154,NA,259.923076923077,NA,NA,NA,NA,"Same"
"00-0036427","Tyler Johnson","WR","TB",2020,17,12,169,169,2,0.0408653846153846,0.0454178984144047,0.0930906058131602,9.94117647058824,416,3721,40.9,NA,10,NA,1.7,NA,1.2,NA,16.9,NA,NA,16.9,NA,0.2,NA,NA,NA,NA,NA,NA,41.6,NA,372.1,NA,NA,NA,NA,"Same"
"00-0036439","Tyrie Cleveland","WR","DEN",2020,9,6,79,63,0,0.0459183673469388,0.0514657980456026,0.10490360965233,8.77777777777778,196,1535,12.3,NA,5,NA,1.8,NA,1.2,NA,15.8,NA,NA,12.6,NA,0,NA,NA,NA,NA,NA,NA,39.2,NA,307,NA,NA,NA,NA,"Same"
